site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,,yes,yes,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,yes,yes,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,yes,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,,,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aquilegia.coerulea,,no,,,,,Vicia.americana,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,,yes,yes,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,no,,,,,,,,
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00 am,11:15:00 am,60,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Hydrophyllum.fendleri,,yes,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,californicus,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Lupinus.bakeri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Pedicularis.procera,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Lupinus.bakeri,,no,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,aspen,a,1,Bombus,appositus,q,frg,Lupinus.bakeri,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Lupinus.bakeri,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Frogs.Pond,FP,2015,28-Jun-15,179,8,JEO,12:00:00 pm,12:30:00 pm,30,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Lupinus.bakeri,,yes,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Lupinus.bakeri,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,dry,d,1,Bombus,nevadensis,q,frg,Lathyrus.leucanthus,,,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,dry,d,1,Bombus,rufocinctus.dark,q,frg,Lupinus.bakeri,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,dry,d,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Lupinus.bakeri,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Lupinus.bakeri,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,yes,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Frasera.speciosa,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,rufocinctus.orange,q,frg,Frasera.speciosa,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Frogs.Pond,FP,2015,29-Jun-15,180,8,JEO,4:30:00 pm,6:00:00 pm,90,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,Delphinium.barbeyi,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,nevadensis,q,frg,Mertensia.ciliata,,no,,,,,,,,
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,4:40:00 pm,5:40:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,nevadensis,q,frg,Mertensia.ciliata,,no,,,,,,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,,no,,,,,,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,,yes,,,,,Thalictrum.fendleri,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Lupinus.bakeri,,yes,yes,,,,,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Rosy.Hills,RH,2015,28-Jun-15,179,8,JEO,10:15:00 am,10:45:00 am,30,clear.warm,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Rosy.Hills,RH,2015,30-Jun-15,181,8,GAH+JEO,1:30:00 pm,2:30:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,yes,,,,,,,,
Rosy.Hills,RH,2015,30-Jun-15,181,8,GAH+JEO,1:30:00 pm,2:30:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Rosy.Hills,RH,2015,30-Jun-15,181,8,GAH+JEO,1:30:00 pm,2:30:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Rosy.Hills,RH,2015,30-Jun-15,181,8,GAH+JEO,1:30:00 pm,2:30:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,Helianthella.quinquenervis,,,
Rosy.Hills,RH,2015,30-Jun-15,181,8,GAH+JEO,1:30:00 pm,2:30:00 pm,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,yes,yes,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,aspen,a,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,,no,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg+ns,Thalictrum.fendleri,,,,,,ground,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,no,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,kirbiellus,q,frg,Mertensia.ciliata,,yes,yes,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Mertensia.ciliata,,yes,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,,,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,yes,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,unknown,q,frg,Hydrophyllum.fendleri,,,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,,yes,,,,,,,,
Stormy.Pass,SP,2015,30-Jun-15,181,8,GAH+JEO,10:25:00 am,11:25:00 am,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,,yes,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,,no,,Switched,,,Delphinium.barbeyi,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,,no,,Switched,,,Hydrophyllum.fendleri,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,rufocinctus.dark,q,frg,Dugaldia.hoopesii,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,9:45:00 am,10:45:00 am,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,aspen,a,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,aspen,a,1,Bombus,melanopygus,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,,yes,yes,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,bifarius,q,frg,Lupinus.bakeri,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Hydrophyllum.fendleri,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
